Age,Weight,Activity Level,Daily Routines,Water Intake (ml),User_ID,Wake_Time,Bedtime,Meal_1,Meal_2,Meal_3,Activity_Level,Weather_Condition
28,75.04,sedentary,Hand really draw why then lawyer go style.,2551.36,985e939d-1dca-488f-8a85-00c6d80ec22a,08:09:02,00:09:02,Breakfast,Lunch,Dinner,Active,Cold
46,48.46,sedentary,Decide movie young food attack knowledge face.,1502.26,f0a6040f-9fd8-4f46-ad42-612154371015,06:26:40,22:26:40,Breakfast,Lunch,Dinner,Sedentary,Moderate
53,77.07,sedentary,While no fish left prove.,2312.1,1abc2cf2-a8f2-47a6-b8a9-0f303f5bfdfc,06:22:41,22:22:41,Breakfast,Lunch,Dinner,Active,Moderate
42,79.7,sedentary,Management floor fight door glass exist tonight.,2470.7000000000003,25f5baf6-a680-490c-a7f1-8ca1bcc11826,07:47:00,23:47:00,Breakfast,Lunch,Dinner,Sedentary,Cold
38,80.95,active,Approach room worker general next.,3318.9500000000003,25339cd2-7621-4360-88e9-d29779393abe,08:21:29,00:21:29,Breakfast,Lunch,Dinner,Moderate,Cold
53,68.39,active,Pretty woman often treatment character.,3009.16,10b0441b-021e-4bfb-8dee-c202eb6f1c0b,08:43:59,00:43:59,Breakfast,Lunch,Dinner,Sedentary,Moderate
27,85.84,active,Child air power add.,3691.12,0a3b7913-e155-4a3b-8a2d-03f3ec2c7b69,07:02:30,23:02:30,Breakfast,Lunch,Dinner,Moderate,Moderate
54,93.08,active,Fund one option million see low.,3723.2,6207af5f-b87a-4c55-a099-75139c0617a8,07:38:27,23:38:27,Breakfast,Lunch,Dinner,Sedentary,Cold
26,66.78,sedentary,Usually modern sure up door learn never move.,2270.52,58a2af7c-f78b-4941-8a7d-21f7dddf9378,08:00:35,00:00:35,Breakfast,Lunch,Dinner,Moderate,Hot
41,65.49,active,Contain consider station think than star.,2685.09,1d88b1a9-92b6-434e-ac4b-cd3825553fa0,06:47:28,22:47:28,Breakfast,Lunch,Dinner,Sedentary,Cold
52,71.49,sedentary,Three least particularly over.,2216.19,d9d7d88f-6c53-4290-b3b6-c5bdc92fc011,07:01:52,23:01:52,Breakfast,Lunch,Dinner,Moderate,Cold
66,65.22,active,Century describe story already oil sign matter.,2804.46,6914a2aa-a6d2-4da5-8085-b5a55e53d301,06:48:58,22:48:58,Breakfast,Lunch,Dinner,Active,Cold
52,63.76,moderate,Begin happen red return friend wrong note.,2231.6,bf463bd5-cd63-4845-8c04-604adddd3136,07:30:44,23:30:44,Breakfast,Lunch,Dinner,Active,Cold
65,64.63,active,Indeed well deal.,2585.2,04531bc0-3a9d-4e09-afd6-de9fdb0e2ae2,06:52:44,22:52:44,Breakfast,Lunch,Dinner,Moderate,Moderate
53,87.16,active,Employee purpose garden their.,3660.72,730f9a2e-a557-42a0-9b47-cb8ccc27186a,08:30:01,00:30:01,Breakfast,Lunch,Dinner,Moderate,Hot
35,77.72,sedentary,Guy buy charge American book evidence that.,2331.6,7b996723-d901-425b-81e3-85789dde2f84,08:37:22,00:37:22,Breakfast,Lunch,Dinner,Moderate,Moderate
66,65.19,active,Treatment see rich laugh might modern conference.,2803.17,d8f41cc5-82c2-4b69-b606-e543fedf8314,08:08:52,00:08:52,Breakfast,Lunch,Dinner,Moderate,Moderate
56,45.45,moderate,Floor to usually leader education.,1681.65,2e3f54e5-905f-4bba-bc31-22cf63a7f23c,07:44:06,23:44:06,Breakfast,Lunch,Dinner,Sedentary,Moderate
49,54.56,sedentary,Bed individual perhaps avoid.,1745.92,edc0b0d5-28d6-46fb-b258-3c726db2f08c,06:41:14,22:41:14,Breakfast,Lunch,Dinner,Active,Moderate
41,75.03,sedentary,Brother win to between.,2325.93,ea80cfaa-f199-4f36-9bea-ef5c3d288779,08:02:54,00:02:54,Breakfast,Lunch,Dinner,Sedentary,Cold
40,48.78,active,Thank upon reveal watch recognize.,1999.98,b75583f8-f6ed-4846-81e7-7f31da22fd4b,06:13:33,22:13:33,Breakfast,Lunch,Dinner,Sedentary,Cold
49,72.93,sedentary,Rich TV value experience.,2187.9,08eebe5f-f64c-4f2a-a049-b1a57d1ce931,06:36:09,22:36:09,Breakfast,Lunch,Dinner,Active,Cold
54,59.34,sedentary,Always Republican cut individual pay guy.,1898.88,008a24d0-e4b6-4f13-817b-f57cf3803bb9,07:52:21,23:52:21,Breakfast,Lunch,Dinner,Sedentary,Moderate
29,70.92,sedentary,Shake operation realize section.,2198.52,5df094e0-ad83-419b-af4b-690a72773919,08:22:22,00:22:22,Breakfast,Lunch,Dinner,Active,Moderate
66,70.64,sedentary,Sea hair mother benefit toward against.,2331.12,2128e83c-446f-4283-9b34-64a39e5b090d,07:51:00,23:51:00,Breakfast,Lunch,Dinner,Sedentary,Cold
30,71.21,sedentary,Far citizen cause station interesting almost down quite.,2207.51,2e5b8659-5bd9-4d04-9654-a9e3bef82d36,07:26:22,23:26:22,Breakfast,Lunch,Dinner,Moderate,Cold
40,66.06,sedentary,Movement maybe still either data appear.,2047.86,2cf0b280-b5db-42a5-9954-a18d2b50d052,06:39:09,22:39:09,Breakfast,Lunch,Dinner,Active,Hot
42,65.73,moderate,Any compare establish beautiful clear player know assume.,2432.01,9a1fab37-ada4-4008-87a4-49bcb227a6c4,06:19:16,22:19:16,Breakfast,Lunch,Dinner,Moderate,Hot
52,62.79,active,Bar issue either level soldier nothing strong.,2637.18,e6e31054-d350-4ef3-97e3-dd4af5b3ce29,08:40:46,00:40:46,Breakfast,Lunch,Dinner,Sedentary,Cold
58,74.84,moderate,Mention pressure central various.,2918.76,b63c1160-65e1-43cf-8a7c-ea11d4baacf2,07:59:03,23:59:03,Breakfast,Lunch,Dinner,Active,Cold
47,78.05,sedentary,Act international campaign improve likely.,2575.65,64c5eac9-d51c-4f60-b680-4331e71e7109,07:34:00,23:34:00,Breakfast,Lunch,Dinner,Sedentary,Cold
34,57.81,sedentary,Training your discover many.,1849.92,94bd149d-e0ab-4822-b388-f52cdf2c0a75,07:14:53,23:14:53,Breakfast,Lunch,Dinner,Sedentary,Cold
66,69.48,active,Page measure people government show.,2779.2000000000003,19cb00dc-d05d-4a09-8cc5-0b648a2bdb61,06:39:18,22:39:18,Breakfast,Lunch,Dinner,Moderate,Hot
37,71.97,moderate,A case continue town radio.,2734.86,f6be5d05-171a-4efb-b691-6e81e94b0bd1,07:59:13,23:59:13,Breakfast,Lunch,Dinner,Sedentary,Hot
65,71.84,active,College them day yet radio scientist around.,3089.1200000000003,10bea1db-dc09-4dff-b72b-777d0e956a97,07:31:16,23:31:16,Breakfast,Lunch,Dinner,Moderate,Cold
42,71.67,moderate,Order happen stand apply base institution pick many.,2651.79,dc349f7a-594f-4f4f-89d5-af810476311f,06:39:10,22:39:10,Breakfast,Lunch,Dinner,Sedentary,Cold
39,65.98,sedentary,Hotel benefit this manager adult.,2177.34,1883eac1-e496-4ed7-ba80-e353f1ae1515,07:45:58,23:45:58,Breakfast,Lunch,Dinner,Sedentary,Hot
30,72.79,active,Mouth fast total much.,3057.1800000000003,b9052f2a-10c4-4e4a-a650-7f9fb40ec9ec,07:31:34,23:31:34,Breakfast,Lunch,Dinner,Moderate,Moderate
36,76.18,active,Or assume issue run customer.,3123.38,72cd01bc-4bcb-4a67-90cc-d8378c9cebc8,08:37:19,00:37:19,Breakfast,Lunch,Dinner,Moderate,Moderate
66,71.41,sedentary,Give idea break treatment.,2427.94,61d55195-4e31-4bcb-ad26-81587177fc1a,07:49:14,23:49:14,Breakfast,Lunch,Dinner,Moderate,Hot
53,75.06,active,Rather product peace baby process.,3077.46,f97f506d-afa9-4dce-bc22-f07973f43c76,07:23:37,23:23:37,Breakfast,Lunch,Dinner,Sedentary,Cold
29,79.9,moderate,Audience she listen seven recently hit memory spring.,2956.3,5e4d2bd5-d97f-49cd-80a6-465452e4497a,07:38:31,23:38:31,Breakfast,Lunch,Dinner,Moderate,Hot
58,51.49,moderate,Beat key space break.,1905.13,4eb75b22-6580-47ce-be14-1e487edf2903,08:15:11,00:15:11,Breakfast,Lunch,Dinner,Sedentary,Cold
36,79.43,moderate,According there rule tell.,2859.4800000000005,c6a4e469-3242-4b01-b2c1-5030bb90ec45,06:52:54,22:52:54,Breakfast,Lunch,Dinner,Sedentary,Hot
29,73.42,moderate,You everything arm myself also work stand it.,2569.7000000000003,390f1f18-cd7f-457b-afc3-97e4aca78390,06:04:12,22:04:12,Breakfast,Lunch,Dinner,Sedentary,Hot
26,58.88,sedentary,Final voice season case.,1766.4,9ad73005-ecd1-4541-9efd-71775014e4fa,06:39:41,22:39:41,Breakfast,Lunch,Dinner,Sedentary,Hot
24,78.02,active,Room surface my door finally alone.,3120.8,76385e69-6be4-495b-a847-537b5fa1e37b,06:45:34,22:45:34,Breakfast,Lunch,Dinner,Sedentary,Hot
45,66.02,moderate,Within choice edge eat century.,2442.74,73f84903-8c59-424b-a3d8-d03d8f0a183c,06:30:49,22:30:49,Breakfast,Lunch,Dinner,Moderate,Hot
31,67.38,sedentary,Head cold born give down know.,2223.54,7cffb7d0-c95d-4df4-9d71-51301d0eac43,06:10:59,22:10:59,Breakfast,Lunch,Dinner,Sedentary,Cold
48,64.92,active,What current can leader walk.,2726.64,cbc1d28a-b1ec-4f34-9a81-433addcdcaf2,08:39:27,00:39:27,Breakfast,Lunch,Dinner,Active,Hot
69,73.02,active,Customer tonight claim recent.,3139.86,f2334361-2467-405d-8492-0239fc7118f9,08:21:41,00:21:41,Breakfast,Lunch,Dinner,Active,Moderate
36,62.15,sedentary,Seat serve charge national benefit guy.,1926.65,3b7fb183-eefc-4daf-a3f9-3be4acc2fc92,07:36:07,23:36:07,Breakfast,Lunch,Dinner,Sedentary,Moderate
64,79.01,sedentary,Rate stay this throughout student PM door.,2686.34,662de51f-9740-42c1-a1a0-323080dec97a,06:44:21,22:44:21,Breakfast,Lunch,Dinner,Moderate,Hot
33,68.61,moderate,Fear leader play night science.,2607.18,e9f458cb-e38e-40eb-8eab-ce0f54d427f9,07:29:36,23:29:36,Breakfast,Lunch,Dinner,Sedentary,Moderate
70,66.36,active,Deep easy contain as organization want stuff.,2654.4,3f1ace29-c103-4d87-8264-fda589fb8f26,08:08:25,00:08:25,Breakfast,Lunch,Dinner,Moderate,Hot
22,77.53,active,Long seven civil father defense lot.,3256.26,d00b3877-201e-4611-9243-cf4077744d77,07:11:55,23:11:55,Breakfast,Lunch,Dinner,Active,Moderate
52,66.8,sedentary,Them model skill choose officer popular.,2070.8,9f1605e8-cec9-44b5-a7b4-9deceea2268f,07:39:21,23:39:21,Breakfast,Lunch,Dinner,Active,Hot
29,79.48,active,Risk most try theory carry wish.,3179.2000000000003,9cf30b06-7d3a-4463-831a-ac9bb203ab1a,07:00:06,23:00:06,Breakfast,Lunch,Dinner,Active,Moderate
42,79.8,moderate,Each hold series organization discussion home way.,2872.8,9e2b8969-3f81-4b99-99f8-255c5a3bcb1f,06:53:52,22:53:52,Breakfast,Lunch,Dinner,Sedentary,Hot
69,56.65,active,Identify guy film meet call grow energy.,2492.6,a500fe1a-2bea-415b-882a-8962e0f1bd3c,07:16:14,23:16:14,Breakfast,Lunch,Dinner,Sedentary,Moderate
38,81.09,sedentary,Play check last instead must like some.,2594.88,78da34ed-de43-42d6-92ca-a407fe8827db,08:06:34,00:06:34,Breakfast,Lunch,Dinner,Sedentary,Moderate
53,55.38,sedentary,Serve environment anyone should.,1772.16,25befaf5-a662-4476-8e65-9700248f91a9,08:58:31,00:58:31,Breakfast,Lunch,Dinner,Active,Cold
70,81.72,moderate,Point reason much positive discussion speech.,3187.08,a6fa93dd-a920-4241-9eac-4ee2e9175a4f,06:13:54,22:13:54,Breakfast,Lunch,Dinner,Active,Hot
40,90.28,moderate,Site responsibility person sit.,3340.36,750d4fa3-1cd0-4e70-b576-a4a27d4e9029,07:40:02,23:40:02,Breakfast,Lunch,Dinner,Moderate,Cold
33,78.75,active,Too half season.,3386.25,a49cd49e-c2d5-4bf9-8d89-cb1d35fb231a,08:36:53,00:36:53,Breakfast,Lunch,Dinner,Sedentary,Hot
56,48.43,active,Form goal ever turn issue.,1985.63,b1e60e91-e000-45bd-8c8f-a813b9d92968,07:46:11,23:46:11,Breakfast,Lunch,Dinner,Active,Cold
62,80.64,sedentary,Note realize along include meeting shoulder because.,2419.2,0e5f24e2-2e5f-48f3-9d3e-53269e4488d9,06:12:41,22:12:41,Breakfast,Lunch,Dinner,Moderate,Hot
70,92.46,moderate,Smile lay like mouth successful than.,3605.94,3c0fc834-1e6a-4579-8f76-cff92757524f,08:33:41,00:33:41,Breakfast,Lunch,Dinner,Sedentary,Moderate
59,66.97,moderate,Material require floor rule behind.,2544.86,1e9d5536-717d-47b9-afc6-dd73fa9883a1,07:35:50,23:35:50,Breakfast,Lunch,Dinner,Moderate,Hot
56,69.65,moderate,Pattern civil east well off plan.,2437.75,16dcb3d6-081f-4b1a-8634-b267214ef752,06:40:50,22:40:50,Breakfast,Lunch,Dinner,Active,Hot
31,58.12,active,Cold adult social.,2324.8,15c07197-fe46-4d24-a135-0fc52fe81f79,08:57:18,00:57:18,Breakfast,Lunch,Dinner,Active,Cold
48,73.12,moderate,Future experience enter by happen read.,2851.6800000000003,74331f5d-868c-4806-bd49-b5409660d160,06:27:40,22:27:40,Breakfast,Lunch,Dinner,Sedentary,Cold
22,82.69,sedentary,Police end tell sea around great.,2728.77,7e941ca5-271b-4dd9-97e5-1adda21fbae4,07:04:42,23:04:42,Breakfast,Lunch,Dinner,Sedentary,Cold
52,76.98,sedentary,Box act begin lot music strong husband accept.,2309.4,6364786c-a13d-4b65-a3ea-f2a39556f316,08:38:49,00:38:49,Breakfast,Lunch,Dinner,Sedentary,Hot
40,101.42,active,Where beyond star image.,4056.8,a753fead-f109-4450-b7c9-ba464ad86a22,08:18:35,00:18:35,Breakfast,Lunch,Dinner,Sedentary,Cold
46,70.33,active,Anything business man must lot million economy firm.,3024.19,070cd2ff-b237-44e0-9adf-f30608e91a67,07:07:13,23:07:13,Breakfast,Lunch,Dinner,Moderate,Moderate
60,53.69,moderate,Goal now college sport myself tree herself.,1986.53,ba2ea0f5-f691-4a0e-b3fc-63eef87ea46c,07:33:10,23:33:10,Breakfast,Lunch,Dinner,Active,Moderate
28,71.71,active,Table action west adult politics.,2868.4,380f27f5-a733-400f-8b28-e67be91d3fe4,06:51:20,22:51:20,Breakfast,Lunch,Dinner,Moderate,Hot
35,45.84,sedentary,Common including do dinner.,1421.0400000000002,b2f864d4-0ea7-4a38-86b8-be266ab43ca5,07:55:13,23:55:13,Breakfast,Lunch,Dinner,Moderate,Moderate
64,64.67,moderate,Return machine decision phone society meet water.,2457.46,c657f1ce-393d-4f44-ba76-b1943d16929c,06:49:16,22:49:16,Breakfast,Lunch,Dinner,Active,Hot
29,86.24,sedentary,Safe building fish remember church.,2587.2,6e4ae1bf-8606-4ff7-a32c-cb828ea463f1,07:52:28,23:52:28,Breakfast,Lunch,Dinner,Moderate,Cold
26,73.25,moderate,Bring the heavy low.,2856.75,13d86115-79f9-486c-8fd5-3f5fff4bd05d,07:17:29,23:17:29,Breakfast,Lunch,Dinner,Sedentary,Hot
27,71.79,active,Take political enter back.,2943.3900000000003,37d7e590-da11-49c5-873f-5382d36bad6b,06:12:15,22:12:15,Breakfast,Lunch,Dinner,Active,Cold
61,88.21,moderate,Car lay run.,3087.35,6c881841-15cf-4ab6-a020-5e2b3ba2f4e8,06:37:03,22:37:03,Breakfast,Lunch,Dinner,Active,Cold
34,67.29,moderate,Moment also movement join or.,2422.44,17332a58-b68c-4b47-8283-8cc5471bf7d4,07:02:48,23:02:48,Breakfast,Lunch,Dinner,Moderate,Moderate
55,82.62,sedentary,Change door kind all.,2561.2200000000003,03d73d07-3b54-42ea-93e3-a188c7c8b3a3,07:45:12,23:45:12,Breakfast,Lunch,Dinner,Sedentary,Cold
24,71.29,sedentary,Station even least build conference.,2281.28,e6b8b6b7-8947-4268-8ae1-7df95b064cb4,08:50:31,00:50:31,Breakfast,Lunch,Dinner,Sedentary,Moderate
63,73.8,moderate,People reach technology ever age toward western.,2656.8,4dec8e2e-0fbc-4ac3-a2f2-778ab99a6c5a,07:12:05,23:12:05,Breakfast,Lunch,Dinner,Sedentary,Cold
30,57.83,active,Group base industry tree past professional.,2428.86,ee1c6738-7ed3-4f35-86cc-24f11560779e,08:06:04,00:06:04,Breakfast,Lunch,Dinner,Sedentary,Moderate
57,65.18,active,Special administration white official.,2802.74,6ce412d5-227d-4b52-873d-67b156357a50,08:54:13,00:54:13,Breakfast,Lunch,Dinner,Moderate,Hot
59,56.02,sedentary,Try fill rule town report.,1792.64,aca33b41-97d1-4050-93e7-d92d4d0546fc,06:33:56,22:33:56,Breakfast,Lunch,Dinner,Sedentary,Moderate
26,69.05,active,Worry their into there.,3038.2,89521b47-6b23-4a47-93ac-1dc2ced7928d,06:14:15,22:14:15,Breakfast,Lunch,Dinner,Active,Moderate
67,73.9,sedentary,Card college security along very step grow technology.,2217.0,575973da-d190-4071-bf0b-21696a72b38c,06:16:48,22:16:48,Breakfast,Lunch,Dinner,Sedentary,Moderate
44,58.9,active,School article practice somebody chance should age especially.,2532.7,21e1a67f-c22e-4733-9119-fe6b62d7a0c3,08:28:18,00:28:18,Breakfast,Lunch,Dinner,Active,Cold
19,90.49,moderate,Remain evidence fine.,3438.62,90675ee1-5799-4162-8ad2-406bae55324c,08:31:24,00:31:24,Breakfast,Lunch,Dinner,Moderate,Moderate
22,72.78,sedentary,Western establish forward indicate word dark in.,2474.52,bc652c26-82be-4595-aa71-6e401f582fdf,06:12:34,22:12:34,Breakfast,Lunch,Dinner,Sedentary,Moderate
46,70.58,sedentary,Culture look seek hit Mrs choice anything.,2258.56,8dd0cdba-ad21-4944-b1fc-0315006cbef7,06:31:52,22:31:52,Breakfast,Lunch,Dinner,Sedentary,Moderate
54,77.7,moderate,Commercial increase media production blue throughout national offer.,2719.5,37235ca6-733e-4473-951e-8fe3de02594e,08:59:05,00:59:05,Breakfast,Lunch,Dinner,Sedentary,Moderate
55,61.71,sedentary,Know around almost necessary.,1974.72,b2575362-face-42ef-a3a7-c823e587dc4e,07:13:15,23:13:15,Breakfast,Lunch,Dinner,Active,Moderate
36,71.63,active,Your truth value deal good.,2936.83,0e67e7ec-aacf-4efa-b92c-3dfa164b952b,06:14:27,22:14:27,Breakfast,Lunch,Dinner,Active,Hot
25,62.83,active,Raise black assume.,2638.86,8ddc2b59-a783-4b34-a9cd-1b1f4e59c81f,07:40:44,23:40:44,Breakfast,Lunch,Dinner,Active,Moderate
65,85.59,sedentary,Floor end across will note east ok.,2824.4700000000003,275838e2-12fb-425c-bfb7-60d410d0a501,06:32:38,22:32:38,Breakfast,Lunch,Dinner,Moderate,Moderate
62,59.41,active,Travel go personal early own could.,2376.4,b48fc85f-2677-4ac3-9014-f2f66fe5d918,08:24:02,00:24:02,Breakfast,Lunch,Dinner,Sedentary,Moderate
18,70.63,sedentary,Concern career address military day.,2260.16,b713f071-dc8e-462b-9f49-3942da87be6a,08:28:40,00:28:40,Breakfast,Lunch,Dinner,Moderate,Hot
39,73.29,moderate,Dream property smile believe decade.,2565.15,c746a43f-dffb-4ce2-af7c-7a0bea25b39e,07:37:49,23:37:49,Breakfast,Lunch,Dinner,Active,Cold
69,73.95,sedentary,Threat action language her old decision some perform.,2218.5,408e770c-e5d4-4f36-83b6-267b470ca406,06:11:57,22:11:57,Breakfast,Lunch,Dinner,Moderate,Moderate
34,64.19,moderate,Leg white nice new happen create.,2310.84,20f77e73-7565-4782-8486-8c49af2e67b9,07:49:26,23:49:26,Breakfast,Lunch,Dinner,Active,Moderate
24,61.04,active,Above civil attention coach.,2502.64,05c187e6-5576-4aa3-96e6-346f85c693de,07:27:18,23:27:18,Breakfast,Lunch,Dinner,Active,Hot
42,64.33,moderate,Size customer candidate.,2444.54,ca038855-20b1-4f16-a66a-9e6e438ebf43,06:16:19,22:16:19,Breakfast,Lunch,Dinner,Moderate,Cold
62,75.28,active,How any top kitchen impact hit.,3312.32,4ad65b3d-4b08-44fe-909b-12df0035068e,06:01:45,22:01:45,Breakfast,Lunch,Dinner,Moderate,Cold
21,68.56,sedentary,Should deep vote stage.,2056.8,02a34a94-e179-4af5-abdd-d02f6934a253,07:29:31,23:29:31,Breakfast,Lunch,Dinner,Moderate,Hot
53,77.96,active,Forget less nation event for situation.,3430.24,ce00ca74-0fb5-4e34-8ae8-18406180d50b,08:23:25,00:23:25,Breakfast,Lunch,Dinner,Sedentary,Moderate
23,74.77,sedentary,Best both already together.,2467.41,3945d503-26d0-48d0-a8be-a918590e92d3,08:37:40,00:37:40,Breakfast,Lunch,Dinner,Moderate,Hot
48,47.23,sedentary,Right purpose society note political last real.,1416.9,096bff03-e041-474b-b4cc-1ad5af6dec38,08:29:52,00:29:52,Breakfast,Lunch,Dinner,Active,Hot
36,72.47,moderate,Beautiful race also.,2536.45,648e8075-20e3-469f-978c-6b17ee208d45,06:13:41,22:13:41,Breakfast,Lunch,Dinner,Moderate,Cold
61,92.5,moderate,Foot entire girl success decide.,3607.5,3fdb711d-a8ce-451d-b88e-0fc3a20fca4b,06:23:34,22:23:34,Breakfast,Lunch,Dinner,Sedentary,Hot
56,83.25,moderate,Between away without top on walk.,3080.25,32c63e7a-269a-47ea-9bb9-4d4534d0325e,07:27:56,23:27:56,Breakfast,Lunch,Dinner,Moderate,Hot
44,74.22,moderate,One that any attention defense among hope.,2671.92,588082c6-2244-4358-9dcd-ed29e74859b9,07:15:28,23:15:28,Breakfast,Lunch,Dinner,Sedentary,Moderate
27,59.41,active,Again short scene radio.,2495.22,531b7a85-d37f-469c-bde3-3ce17698a06d,07:46:34,23:46:34,Breakfast,Lunch,Dinner,Active,Hot
43,74.78,active,Former avoid all hot plant.,3290.32,a63d30cc-739f-44af-85e5-fb48baf7d202,07:54:28,23:54:28,Breakfast,Lunch,Dinner,Sedentary,Hot
36,77.4,active,Else process wait account view station listen.,3173.4,d538a208-aa8d-4915-97d8-2cf6af42ed27,06:42:00,22:42:00,Breakfast,Lunch,Dinner,Active,Cold
56,67.46,sedentary,Hospital star program people night.,2158.72,2caaa5b9-471c-4cc5-8a1a-7f659a8c3a4a,07:17:44,23:17:44,Breakfast,Lunch,Dinner,Active,Moderate
20,73.17,active,Game certain mother partner.,2999.9700000000003,0e23bd81-ec7b-46ab-8004-d62a0a34606e,08:59:51,00:59:51,Breakfast,Lunch,Dinner,Active,Moderate
62,85.1,active,Agency stop piece tell assume include probably.,3404.0,310e70a1-1f5a-4061-bfc4-f26df3504fab,08:02:46,00:02:46,Breakfast,Lunch,Dinner,Sedentary,Moderate
30,61.43,active,Security bank thus one him.,2580.06,adc69e7f-ed9d-44db-a02f-755d96de515a,08:55:37,00:55:37,Breakfast,Lunch,Dinner,Active,Moderate
67,59.42,moderate,Pay company medical.,2139.12,965774f5-f828-4324-bb1b-ec3ad1ff040d,08:44:17,00:44:17,Breakfast,Lunch,Dinner,Sedentary,Moderate
45,76.93,active,Day either dark eye maybe.,3154.13,c4dae7db-d1c2-47ea-9c3e-bea8b70248bf,06:07:21,22:07:21,Breakfast,Lunch,Dinner,Sedentary,Cold
37,74.58,sedentary,Spend pattern his pretty.,2311.98,a71726e9-15ac-4ef6-b84b-2550d79424b2,06:32:30,22:32:30,Breakfast,Lunch,Dinner,Sedentary,Moderate
45,80.29,moderate,Size explain daughter surface.,2970.73,3f673b9b-f4ac-4e27-bb6a-4fd4c68d512d,08:46:36,00:46:36,Breakfast,Lunch,Dinner,Moderate,Moderate
25,75.7,sedentary,Time talk last begin.,2498.1,4dd1a4d0-0e67-4ece-ba86-6444c13c8aed,06:24:28,22:24:28,Breakfast,Lunch,Dinner,Sedentary,Hot
58,64.32,active,Science media night measure director.,2701.44,91959a22-ea18-411a-a70a-5b9b03dd90b7,08:02:31,00:02:31,Breakfast,Lunch,Dinner,Sedentary,Cold
56,74.32,moderate,Oil hear rock case quite very two.,2898.48,a85a1284-116f-426b-ad5b-67d632fb1a5a,08:38:31,00:38:31,Breakfast,Lunch,Dinner,Active,Hot
18,58.58,sedentary,Rise animal establish trade baby.,1874.56,c5a1dd30-3e29-4d8a-bb9f-6745ddbf72e6,06:33:56,22:33:56,Breakfast,Lunch,Dinner,Moderate,Moderate
20,67.5,active,What identify eye together.,2767.5,a0764773-7fe8-45da-b8a6-8343cbbabf34,06:50:21,22:50:21,Breakfast,Lunch,Dinner,Sedentary,Hot
30,75.03,sedentary,Nation reach door sing.,2250.9,b3a16aa9-8452-4598-b83b-4a29b17a9b54,07:54:59,23:54:59,Breakfast,Lunch,Dinner,Sedentary,Moderate
45,66.39,sedentary,Game huge evidence.,2124.48,76a162a1-4365-4e38-bdc8-a7167d200c84,08:12:04,00:12:04,Breakfast,Lunch,Dinner,Sedentary,Cold
66,94.68,sedentary,Parent girl its.,3029.76,66d0dd62-53fb-4227-a38f-e2018e53a1e4,07:57:42,23:57:42,Breakfast,Lunch,Dinner,Moderate,Moderate
42,51.08,active,Wall sure would different necessary although senior real.,2094.28,b02a3d4c-3d33-4d90-9d42-4e1410123cfc,08:44:06,00:44:06,Breakfast,Lunch,Dinner,Sedentary,Cold
50,64.53,active,Yeah dream will matter.,2581.2,f53b3c38-72e9-43d5-96b0-0672ce74c56e,06:14:51,22:14:51,Breakfast,Lunch,Dinner,Sedentary,Cold
55,60.62,sedentary,Impact according ground.,1818.6,a259324b-9f81-425f-9525-cc6f2c25e969,07:49:03,23:49:03,Breakfast,Lunch,Dinner,Sedentary,Hot
70,63.0,moderate,Night somebody cold east.,2457.0,3ca8b1c0-bd70-4dd2-bacb-7b9648f4ada6,08:27:37,00:27:37,Breakfast,Lunch,Dinner,Sedentary,Moderate
23,63.57,moderate,Right save help argue.,2352.09,7bf90447-d129-4ec7-a380-31c98b98917d,07:29:19,23:29:19,Breakfast,Lunch,Dinner,Moderate,Moderate
61,56.74,active,Wind process choice growth city pull business.,2269.6,9500684d-0354-4eac-b676-1bd119e7765e,08:10:50,00:10:50,Breakfast,Lunch,Dinner,Sedentary,Hot
62,77.53,active,Themselves yard today serious matter pull PM million.,3101.2,fa1e8925-9ccf-411f-a7d9-656c83077881,06:49:14,22:49:14,Breakfast,Lunch,Dinner,Active,Cold
49,64.53,active,Guy bank buy nor reduce than.,2774.79,30743913-ac5d-4154-ae19-4869eb0d3779,06:46:57,22:46:57,Breakfast,Lunch,Dinner,Active,Moderate
62,71.64,active,Decade information apply outside shoulder.,3080.52,f5872579-d5f5-453a-8e0c-ef3aac99542e,06:31:00,22:31:00,Breakfast,Lunch,Dinner,Moderate,Hot
64,65.65,active,Process measure music else bed policy.,2626.0,335e1b89-3577-4d45-a090-7092c69bc4f7,06:41:25,22:41:25,Breakfast,Lunch,Dinner,Sedentary,Cold
38,63.09,moderate,Question because approach.,2460.51,6af4fcdb-80ec-4a0e-9195-40d0d78a0770,07:51:15,23:51:15,Breakfast,Lunch,Dinner,Moderate,Hot
33,86.72,active,Student book everything fish.,3468.8,c2c0deee-a8a5-4056-abd6-40244123633f,07:39:36,23:39:36,Breakfast,Lunch,Dinner,Active,Hot
38,79.23,sedentary,Recently tonight national no.,2456.13,940ca4a1-47d8-44d9-9066-d49c7c241e60,08:58:14,00:58:14,Breakfast,Lunch,Dinner,Active,Hot
28,51.32,sedentary,Anything court child like off fact.,1642.24,477836a8-c684-4a1f-8c53-886d239cefd2,07:59:29,23:59:29,Breakfast,Lunch,Dinner,Moderate,Hot
54,50.26,moderate,Often cultural night good test seven.,1960.14,2d79ca15-4f11-4d34-ac84-68dbe5eb2d37,06:41:40,22:41:40,Breakfast,Lunch,Dinner,Active,Hot
